 v-sweep         b               c               n1#bi           n1#bp           n1#ci           n1#ei           n1#si           n1#tnode        n1#xf1          n1#xf2          v-sweep         vb#branch       vc#branch      
 7.40000000e-01  7.60000000e-01  7.40000000e-01  7.59996186e-01  7.59997815e-01  7.39284808e-01  4.35981863e-04  0.00000000e+00  2.37139104e-01  0.00000000e+00  0.00000000e+00  7.40000000e-01 -8.50720741e-07 -2.88045536e-04 
 7.50000000e-01  7.60000000e-01  7.50000000e-01  7.59996185e-01  7.59997815e-01  7.49284701e-01  4.36043023e-04  0.00000000e+00  2.40386394e-01  0.00000000e+00  0.00000000e+00  7.50000000e-01 -8.50863574e-07 -2.88088920e-04 
 7.60000000e-01  7.60000000e-01  7.60000000e-01  7.59996184e-01  7.59997814e-01  7.59284594e-01  4.36104088e-04  0.00000000e+00  2.43634644e-01  0.00000000e+00  0.00000000e+00  7.60000000e-01 -8.51003905e-07 -2.88132245e-04 
 7.70000000e-01  7.60000000e-01  7.70000000e-01  7.59996183e-01  7.59997814e-01  7.69284486e-01  4.36165061e-04  0.00000000e+00  2.46883854e-01  0.00000000e+00  0.00000000e+00  7.70000000e-01 -8.51141383e-07 -2.88175514e-04 
 7.80000000e-01  7.60000000e-01  7.80000000e-01  7.59996181e-01  7.59997814e-01  7.79284379e-01  4.36225946e-04  0.00000000e+00  2.50134025e-01  0.00000000e+00  0.00000000e+00  7.80000000e-01 -8.51275623e-07 -2.88218729e-04 
 7.90000000e-01  7.60000000e-01  7.90000000e-01  7.59996180e-01  7.59997813e-01  7.89284272e-01  4.36286744e-04  0.00000000e+00  2.53385156e-01  0.00000000e+00  0.00000000e+00  7.90000000e-01 -8.51406198e-07 -2.88261893e-04 
 8.00000000e-01  7.60000000e-01  8.00000000e-01  7.59996179e-01  7.59997813e-01  7.99284166e-01  4.36347458e-04  0.00000000e+00  2.56637248e-01  0.00000000e+00  0.00000000e+00  8.00000000e-01 -8.51532644e-07 -2.88305007e-04 
 8.10000000e-01  7.60000000e-01  8.10000000e-01  7.59996178e-01  7.59997813e-01  8.09284059e-01  4.36408092e-04  0.00000000e+00  2.59890301e-01  0.00000000e+00  0.00000000e+00  8.10000000e-01 -8.51654450e-07 -2.88348073e-04 
 8.20000000e-01  7.60000000e-01  8.20000000e-01  7.59996177e-01  7.59997812e-01  8.19283952e-01  4.36468647e-04  0.00000000e+00  2.63144316e-01  0.00000000e+00  0.00000000e+00  8.20000000e-01 -8.51771060e-07 -2.88391094e-04 
 8.30000000e-01  7.60000000e-01  8.30000000e-01  7.59996176e-01  7.59997812e-01  8.29283846e-01  4.36529125e-04  0.00000000e+00  2.66399293e-01  0.00000000e+00  0.00000000e+00  8.30000000e-01 -8.51881868e-07 -2.88434072e-04 
 8.40000000e-01  7.60000000e-01  8.40000000e-01  7.59996175e-01  7.59997812e-01  8.39283739e-01  4.36589530e-04  0.00000000e+00  2.69655233e-01  0.00000000e+00  0.00000000e+00  8.40000000e-01 -8.51986215e-07 -2.88477010e-04 
 8.50000000e-01  7.60000000e-01  8.50000000e-01  7.59996174e-01  7.59997812e-01  8.49283633e-01  4.36649862e-04  0.00000000e+00  2.72912137e-01  0.00000000e+00  0.00000000e+00  8.50000000e-01 -8.52083386e-07 -2.88519908e-04 
 8.60000000e-01  7.60000000e-01  8.60000000e-01  7.59996174e-01  7.59997811e-01  8.59283527e-01  4.36710125e-04  0.00000000e+00  2.76170006e-01  0.00000000e+00  0.00000000e+00  8.60000000e-01 -8.52172605e-07 -2.88562770e-04 
 8.70000000e-01  7.60000000e-01  8.70000000e-01  7.59996173e-01  7.59997811e-01  8.69283421e-01  4.36770321e-04  0.00000000e+00  2.79428840e-01  0.00000000e+00  0.00000000e+00  8.70000000e-01 -8.52253035e-07 -2.88605598e-04 
 8.80000000e-01  7.60000000e-01  8.80000000e-01  7.59996172e-01  7.59997811e-01  8.79283315e-01  4.36830450e-04  0.00000000e+00  2.82688641e-01  0.00000000e+00  0.00000000e+00  8.80000000e-01 -8.52323772e-07 -2.88648394e-04 
 8.90000000e-01  7.60000000e-01  8.90000000e-01  7.59996172e-01  7.59997811e-01  8.89283209e-01  4.36890517e-04  0.00000000e+00  2.85949410e-01  0.00000000e+00  0.00000000e+00  8.90000000e-01 -8.52383840e-07 -2.88691160e-04 
 9.00000000e-01  7.60000000e-01  9.00000000e-01  7.59996171e-01  7.59997811e-01  8.99283103e-01  4.36950521e-04  0.00000000e+00  2.89211148e-01  0.00000000e+00  0.00000000e+00  9.00000000e-01 -8.52432190e-07 -2.88733899e-04 
 9.10000000e-01  7.60000000e-01  9.10000000e-01  7.59996171e-01  7.59997811e-01  9.09282997e-01  4.37010466e-04  0.00000000e+00  2.92473857e-01  0.00000000e+00  0.00000000e+00  9.10000000e-01 -8.52467697e-07 -2.88776612e-04 
 9.20000000e-01  7.60000000e-01  9.20000000e-01  7.59996170e-01  7.59997811e-01  9.19282891e-01  4.37070352e-04  0.00000000e+00  2.95737540e-01  0.00000000e+00  0.00000000e+00  9.20000000e-01 -8.52489150e-07 -2.88819303e-04 
 9.30000000e-01  7.60000000e-01  9.30000000e-01  7.59996170e-01  7.59997811e-01  9.29282785e-01  4.37130182e-04  0.00000000e+00  2.99002197e-01  0.00000000e+00  0.00000000e+00  9.30000000e-01 -8.52495256e-07 -2.88861973e-04 
